Date,EEM,EFA,EWJ,IAU,QQQ,SPY,pnl,tc
2010-01-05,0.0,0.0,0.15496228823575467,0.31738822582458176,0.20584462262319952,0.3218048633164641,0.000734118900205332,0.0006914810387255006
2010-01-06,0.0,0.0,0.1559243069576046,0.32180446669920065,0.20321951527783055,0.31905171106536423,0.004943023321872425,3.5546536296259813e-06
2010-01-07,0.0,0.0,0.1559764134598933,0.31952592459181045,0.20444727008987615,0.32005039185842016,-0.002015494696175531,3.658984733834983e-06
2010-01-08,0.0,0.0,0.1571559206017543,0.31933032880535744,0.20507835428219315,0.3184353963106951,0.00615398880431851,1.4317045803169463e-06
2010-01-11,0.0,0.0,0.15734120125870882,0.3227456086923265,0.20425352193457116,0.31565966811439355,0.005376096938035307,3.75257846878152e-06
2010-01-12,0.0,0.0,0.15886052413460436,0.31940804180366394,0.20683177037592046,0.31489966368581135,-0.011507949730051719,5.6230475303217646e-06
2010-01-13,0.0,0.0,0.1567469846075503,0.32120979592873306,0.20733426055272375,0.3147089589109929,0.009210995847176315,3.458401555887801e-06
2010-01-14,0.0,0.0,0.15613472096673398,0.32479995808304307,0.20399917034755902,0.3150661506026641,0.0046990909930719775,9.311208473916227e-06
2010-01-15,0.0,0.0,0.15631692115789897,0.325300883798123,0.20442977916969673,0.3139524158742813,-0.009633123854709984,3.2287817530411227e-06
2010-01-19,0.0,0.0,0.15476407376836995,0.32440470313658243,0.2058364149689096,0.31499480812613795,0.009068081920849368,0.0
2010-01-20,0.0,0.0,0.15458204829026564,0.3234212779867627,0.20762154570020638,0.31437512802276535,-0.017497241966494843,5.858195832729729e-06
2010-01-21,0.0,0.0,0.15736507499459745,0.3230503422019026,0.20733103577009454,0.31225354703340535,-0.011939603486421669,1.639963670744135e-06
2010-01-22,0.0,0.0,0.15895247607070737,0.3267079298378663,0.20436400866589588,0.30997558542553044,-0.01561358666343733,1.6148234897677695e-06
2010-01-25,0.0,0.0,0.16072463251997027,0.32495628027551715,0.20295158267679073,0.3113675045277218,0.004561311076572408,4.94558321575627e-06
2010-01-26,0.0,0.0,0.15977517838854377,0.326690277005253,0.2012629210255987,0.3122716235806046,-0.002663470999698399,4.809401501874755e-06
2010-01-27,0.0,0.0,0.16000229800873578,0.3240185978607712,0.20075975400022802,0.315219350130265,-0.0010190853762569556,4.542237608538412e-06
2010-01-28,0.0,0.0,0.1609533659889644,0.3280148267594648,0.19557806341235942,0.3154537438392113,-0.010672718866197107,4.180160771603214e-06
2010-01-29,0.0,0.0,0.16462110320918621,0.3285197776522921,0.1818247221837784,0.3250343969547434,-0.010705437592351867,2.781352440975102e-05
2010-02-01,0.0,0.0,0.16239889656489415,0.33068641589003633,0.17949636075987857,0.327418326785191,0.015968592098981084,5.422746798949704e-06
2010-02-02,0.0,0.0,0.1646730254973989,0.32731826599291086,0.17928700785753368,0.3287217006521565,0.011008353652160364,4.238584624815598e-06
2010-02-03,0.0,0.0,0.16332368338179737,0.32676599894770514,0.18008830827897804,0.3298220093915195,-0.0036853722421181364,3.071260294531711e-06
2010-02-04,0.0,0.0,0.16534837766053212,0.3236897248222812,0.17940409190040746,0.33155780561677917,-0.03184878872521155,3.1337054758112037e-06
2010-02-05,0.0,0.0,0.16732400913029238,0.321493303518015,0.17912409038740051,0.3320585969642921,0.0024195207832995573,6.688348837698227e-06
2010-02-08,0.0,0.0,0.16882588789582534,0.32089800008882513,0.17815162711974933,0.33212448489560026,-0.006568684062104008,3.7909912019552862e-06
2010-02-09,0.0,0.0,0.17190263516984555,0.31870591701010426,0.1759149748178664,0.33347647300218386,0.01117280652428044,9.726150362261585e-06
2010-02-10,0.0,0.0,0.17406691275494346,0.31825161876642677,0.17512258073825507,0.3325588877403746,-0.0019896499005982128,3.637156956240395e-06
2010-02-11,0.0,0.0,0.17397146703729233,0.32018019298029393,0.17474496722784302,0.3311033727545706,0.013135156612875893,2.5973227793491193e-06
2010-02-12,0.0,0.0,0.17465945534294863,0.31957096803456575,0.1736125490798455,0.33215702754264015,-0.0012943581440378836,4.871486489436437e-06
2010-02-16,0.0,0.0,0.17695706245294693,0.32031861997888295,0.17300963233032365,0.3297146852378465,0.016705968529091165,7.053787660427108e-06
2010-02-17,0.0,0.0,0.17952309910537262,0.3164862422454022,0.1723640057758003,0.33162665287342497,0.0015045946173506092,7.376192990102608e-06
2010-02-18,0.0,0.0,0.18305625644232087,0.3157322810324873,0.16841042836377337,0.33280103416141843,0.0054393246912533035,1.0386127360997713e-05
2010-02-19,0.0,0.0,0.1825647980940455,0.31525385176024734,0.16799830412925248,0.33418304601645465,-0.003803698254724396,3.6418608740256613e-06
2010-02-22,0.0,0.0,0.18732638069919272,0.3130103056109315,0.1672722823596156,0.3323910313302601,0.0008597817968376616,5.320407837345491e-06
2010-02-23,0.0,0.0,0.18888815751990828,0.3135938529957348,0.17099507759961124,0.32652291188474575,-0.010503248288014407,1.0594800436038318e-05
2010-02-24,0.0,0.0,0.18983613088298565,0.3087264595892274,0.17336441346068238,0.3280729960671045,0.003552809673376994,4.9545706378780336e-06
