Date,EEM,EFA,EWJ,IAU,QQQ,SPY,pnl,tc
2010-01-05,0.0,0.0,0.15496228823575467,0.31738822582458176,0.20584462262319952,0.3218048633164641,0.000734118900205332,0.0006914810387255006
2010-01-06,0.0,0.0,0.15703393466068535,0.32247086928930463,0.20284347353209373,0.31765172251791635,0.004956340881654447,7.109307259251963e-06
2010-01-07,0.0,0.0,0.1559425896559742,0.321033905171973,0.203386892296962,0.3196366128750908,-0.0020237274917398705,0.0
2010-01-08,0.0,0.0,0.1577155751961772,0.3201380989683196,0.20524391534544772,0.31690241049005546,0.006157640798069216,4.634408467862242e-06
2010-01-11,0.0,0.0,0.15676530575554212,0.32447829743687134,0.2065072326567966,0.3122491641507899,0.005374493731640335,9.797738567019481e-06
2010-01-12,0.0,0.0,0.1584251618370048,0.3207033506396998,0.2085262093721464,0.31234527815114893,-0.011535330464000418,4.485361488576076e-06
2010-01-13,0.0,0.0,0.15200674366297748,0.32621368060840533,0.2068955871947757,0.3148839885338416,0.009214810325786076,1.635175962080415e-05
2010-01-14,0.0,0.0,0.1554271923214949,0.32602363579037935,0.20315291803278482,0.3153962538553411,0.004697765244246625,6.153621961600131e-06
2010-01-15,0.0,0.0,0.15492714428972768,0.32666935094507427,0.20486883544537826,0.3135346693198197,-0.009647897512462268,6.080138113520178e-06
2010-01-19,0.0,0.0,0.15381537234380518,0.32577996694806693,0.20767931038797127,0.3127253503201565,0.009075301773749185,3.681667429876627e-06
2010-01-20,0.0,0.0,0.1530709225487289,0.32358160942002046,0.2083119765375937,0.3150354914936569,-0.017478415324630174,0.0
2010-01-21,0.0,0.0,0.15675192804640192,0.32354494107950965,0.20685860519890573,0.3128445256751827,-0.011958897104325086,3.970358178875644e-06
2010-01-22,0.0,0.0,0.161389170328904,0.3245167227452312,0.20435080480469658,0.30974330212116824,-0.01563589419367376,8.586115630384611e-06
2010-01-25,0.0,0.0,0.1638424645900866,0.321810773065619,0.20059784210729417,0.3137489202370002,0.004573372313743524,1.1530133216517185e-05
2010-01-26,0.0,0.0,0.16251256854132987,0.3228903203516065,0.20132139372367006,0.3132757173833936,-0.002694977049387946,0.0
2010-01-27,0.0,0.0,0.16237936913451131,0.32224750612118347,0.1984993377479596,0.3168737869963456,-0.0010306528899302005,9.14294791514822e-06
2010-01-28,0.0,0.0,0.16344817591279243,0.33021915910129784,0.18938261980204965,0.31695004518386005,-0.010561750868233886,1.2199810581875997e-05
2010-01-29,0.0,0.0,0.16462110320918621,0.3285197776522921,0.1818247221837784,0.3250343969547434,-0.010697455369814913,1.9831301872797525e-05
