Date,EEM,EFA,EWJ,IAU,QQQ,SPY,pnl,tc
2010-01-05,0.05,0.05,0.16666666666666666,0.2681883487594504,0.16666666666666666,0.2714140958986595,0.0013884235609538048,0.00043960244465810996
2010-01-06,0.05,0.05,0.16666666666666666,0.2700441585773407,0.16666666666666666,0.2714140958986595,0.004695777653802802,1.855809817890297e-06
2010-01-07,0.05,0.05,0.16666666666666666,0.2700441585773407,0.16666666666666666,0.2714140958986595,-0.0024731513576204344,0.0
2010-01-08,0.05,0.05,0.16666666666666666,0.2703939297040361,0.16666666666666666,0.2714140958986595,0.006358510769260542,3.4977112669537514e-07
2010-01-11,0.05,0.05,0.16666666666666666,0.27236614337332704,0.16666666666666666,0.2714140958986595,0.0052130368502474305,1.9722136692909565e-06
2010-01-12,0.05,0.05,0.16666666666666666,0.2727672700535924,0.16666666666666666,0.2714140958986595,-0.010832603816790963,4.011266802653735e-07
2010-01-13,0.05,0.05,0.16666666666666666,0.27608432987867926,0.16666666666666666,0.2714140958986595,0.008542984014082893,3.317059825086843e-06
2010-01-14,0.05,0.05,0.16666666666666666,0.27609985218949634,0.16666666666666666,0.2714140958986595,0.004762686567925623,1.552231081708433e-08
2010-01-15,0.05,0.05,0.16666666666666666,0.2778149833539184,0.16666666666666666,0.2714140958986595,-0.009595823748591768,1.715131164422068e-06
2010-01-19,0.05,0.05,0.16666666666666666,0.2778149833539184,0.16666666666666666,0.2714140958986595,0.009118061833143688,0.0
2010-01-20,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.018137696284937884,1.4279006922065518e-06
2010-01-21,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.012636271363819906,0.0
2010-01-22,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.015588359385459293,0.0
2010-01-25,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,0.0051169954833612,0.0
2010-01-26,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.003942146717353483,0.0
2010-01-27,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.0012333971470902623,0.0
2010-01-28,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2714140958986595,-0.010541888982485259,0.0
2010-01-29,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.27511675252225276,-0.010912972065543616,3.702656623593259e-06
2010-02-01,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2801523462546395,0.0162572004119012,5.0355937323867114e-06
2010-02-02,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2813088717170604,0.011268048446646235,1.1565254624209543e-06
2010-02-03,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.28486422124121996,-0.004163611061324864,3.5553495241595346e-06
2010-02-04,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.032631381424515264,1.2251991019219254e-06
2010-02-05,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.0015122299789866376,0.0
2010-02-08,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.007416761875239516,0.0
2010-02-09,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.01310857645917183,0.0
2010-02-10,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.002207329908285369,0.0
2010-02-11,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.013506171073643913,0.0
2010-02-12,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.002239090123697772,0.0
2010-02-16,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.017269214291572868,0.0
2010-02-17,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.0016407587413889584,0.0
2010-02-18,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.005365943825288995,0.0
2010-02-19,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.004178103515887889,0.0
2010-02-22,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.0009153010054862875,0.0
2010-02-23,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,-0.01133853731341717,0.0
2010-02-24,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.004039680187359654,0.0
2010-02-25,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.0015762206942818552,0.0
2010-02-26,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.005466846952813315,0.0
2010-03-01,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.008305934226177725,0.0
2010-03-02,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2860894203431419,0.006844151680219744,0.0
2010-03-03,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.2930369845685644,0.003702982116945452,6.947564225422532e-06
2010-03-04,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.3034735165147512,-0.002420698029783333,1.0436531946186767e-05
2010-03-05,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.010780620652372142,1.535286984195683e-05
2010-03-08,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,-0.0008151475226061671,0.0
2010-03-09,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.0005334203993238253,0.0
2010-03-10,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,-0.0011260860598643013,0.0
2010-03-11,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.004167556436186087,0.0
2010-03-12,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.00033268939876437124,0.0
2010-03-15,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,-0.0008089346299995512,0.0
2010-03-16,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.011525182049015032,0.0
2010-03-17,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.001757245392174327,0.0
2010-03-18,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,0.0004707449344114032,0.0
2010-03-19,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.318826386356708,-0.009273165243088318,0.0
2010-03-22,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.32143643172843006,0.002925665545155502,2.6100453717220472e-06
2010-03-23,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.3328637806498095,0.00723978263248283,1.142734892137942e-05
2010-03-24,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.347442948688691,-0.011911453513204589,1.457916803888154e-05
2010-03-25,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.34817206512646653,-0.0008476253841547133,7.291164377755122e-07
2010-03-26,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.34817206512646653,0.007977470338090101,0.0
2010-03-29,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.34817206512646653,0.006850274346365375,0.0
2010-03-30,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.34817206512646653,-0.0001055054512601561,0.0
2010-03-31,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.3522844730021626,-0.0013730988961523534,4.112407875696056e-06
2010-04-01,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.35357084004592326,0.010418237890725152,1.2863670437606723e-06
2010-04-05,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.35357084004592326,0.005938449893095598,0.0
2010-04-06,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.3581814922803393,0.00230198121761526,4.610652234416035e-06
2010-04-07,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.35906157831468155,0.0002632273065345244,8.800860343422534e-07
2010-04-08,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.3590902780569307,0.002365827435145924,2.8699742249171933e-08
2010-04-09,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.35949324176024156,0.007288606871144135,4.0296370331083244e-07
2010-04-12,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16666666666666666,0.35949324176024156,-0.0013525391401599586,0.0
2010-04-13,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16594263409098198,0.37679343806994015,-0.0003420655562313751,1.802422888538327e-05
2010-04-14,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16592329095732938,0.37679343806994015,0.009316607276241095,1.9343133652593992e-08
2010-04-15,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16070096672385742,0.384746113321313,0.002985571513095243,1.3174999484844797e-05
2010-04-16,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16070096672385742,0.3848343705969294,-0.01973516627385943,8.825727561639907e-08
2010-04-19,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16070096672385742,0.3848343705969294,0.0003738648218904227,0.0
2010-04-20,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16070096672385742,0.38763471639109937,0.005339511571158568,2.8003457941699893e-06
2010-04-21,0.05,0.05,0.16666666666666666,0.27924288404612496,0.16070096672385742,0.394994520989845,0.002491966065086069,7.359804598745634e-06
2010-04-22,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,-0.0008360739638625254,1.0134166502189457e-05
2010-04-23,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,0.008277562890846893,0.0
2010-04-26,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,-0.0016609173922777435,0.0
2010-04-27,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,-0.015300601228156272,0.0
2010-04-28,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,0.00206426390861514,0.0
2010-04-29,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,0.01115471226859227,0.0
2010-04-30,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,-0.009112364012580788,0.0
2010-05-03,0.05,0.05,0.16666666666666666,0.27924288404612496,0.1571932201795595,0.40162094094773654,0.009436224357344734,0.0
2010-05-04,0.05,0.05,0.16781603030644132,0.27924288404612496,0.1571932201795595,0.40162094094773654,-0.026061444364129667,1.1493636397746642e-06
2010-05-05,0.05,0.05,0.16781603030644132,0.27924288404612496,0.14693474993811542,0.40162094094773654,-0.004684341251853038,1.0258470241444078e-05
2010-05-06,0.05,0.05,0.16781603030644132,0.27924288404612496,0.14693474993811542,0.40162094094773654,-0.01592092808722259,0.0
2010-05-07,0.05,0.05,0.16781603030644132,0.27924288404612496,0.14054026211829124,0.41527553470587536,-0.01155148830604879,2.0049081577963007e-05
2010-05-10,0.05,0.05,0.1723503832236048,0.27924288404612496,0.13075453033141915,0.41527553470587536,0.03411439264109753,1.4320084704035563e-05
2010-05-11,0.05,0.05,0.1784072108931133,0.27924288404612496,0.11776229865533387,0.4206293710338094,0.00015452833574328243,2.4402895673527785e-05
2010-05-12,0.05,0.05,0.18941795078584872,0.2769079317140526,0.11032706297370026,0.42334705452639854,0.012509281964369429,2.3498611399030576e-05
2010-05-13,0.05,0.05,0.18941795078584872,0.27640364064995065,0.11032706297370026,0.4235540356757735,-0.011498716253107185,7.112722134768879e-07
2010-05-14,0.05,0.05,0.19150920233227625,0.27526863000401,0.10724047436579912,0.42598169329791474,-0.014109389045365269,8.740508422410615e-06
2010-05-17,0.05,0.05,0.1926359108310024,0.27526863000401,0.10641249410150178,0.42598169329791474,-0.002447764357434909,1.954688763023488e-06
2010-05-18,0.05,0.05,0.19513936492394401,0.27486256291149824,0.10641249410150178,0.42598169329791474,-0.012632001918103491,2.9095211854533455e-06
2010-05-19,0.05,0.05,0.19513936492394401,0.27486256291149824,0.10641249410150178,0.42598169329791474,-0.008621249552975744,0.0
2010-05-20,0.05,0.05,0.203647750855044,0.27133169687034026,0.10211919039434184,0.42598169329791474,-0.029783527045501062,1.633255567941791e-05
2010-05-21,0.05,0.05,0.20937907227341163,0.27133169687034026,0.10211919039434184,0.42598169329791474,0.010669970642064769,5.73132141836763e-06
2010-05-24,0.05,0.05,0.21169741210192927,0.27133169687034026,0.10138093244851426,0.42598169329791474,-0.006750979637062137,3.0565977743452213e-06
2010-05-25,0.05,0.05,0.21169741210192927,0.27086733549759345,0.10135620812346424,0.42598169329791474,-0.00033098909496896115,4.890856977968205e-07
2010-05-26,0.05,0.05,0.2228134413072454,0.25376785180963446,0.10135620812346424,0.42598169329791474,-0.00483626074336226,2.821551289327512e-05
